,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_1.dcm,1438.0,1314.0,11.31370849898476,421792,484.0,0.9806263702380974,0.0021344809735604556,0.9759975585564965,0.9791523613336385,0.980346379797055,0.9818493934538796,0.9868009460593576,0.5792064848875064,0.10160821766556563
test_Mix_DPerc0_c_1.dcm,1415.0,1322.0,11.31370849898476,421792,484.0,0.976974640388361,0.0031693035936828325,0.967330434119173,0.9757915617608911,0.9771725032425421,0.9787937743190661,0.98457312886244,-0.4738831307947397,0.4828949740451111
test_Mix_DPerc0_c_1.dcm,1409.0,1292.0,11.31370849898476,421792,484.0,0.9740290816780132,0.0035870565376887008,0.963408865491722,0.9726863508049134,0.9753109025711452,0.9764934767681391,0.9799191271839475,-1.0884641259655783,-0.0200962752212948
test_Mix_DPerc0_c_1.dcm,1750.0,819.0,8.0,421792,256.0,0.922795190547036,0.23873757013297975,0.0,0.9827687495231555,0.9840390630960555,0.9854314488441291,0.9878233005264363,-3.635803554194364,11.308244374599822
test_Mix_DPerc0_c_1.dcm,1749.0,1658.0,8.0,421792,256.0,0.979663359750515,0.003340112130656158,0.9732814526588845,0.9768978408484016,0.9788586251621271,0.982494087129015,0.986785687037461,0.3677971522884407,-1.0805561255440184
test_Mix_DPerc0_c_1.dcm,1748.0,662.0,8.0,421792,256.0,0.9807966997596704,0.0013297186070026586,0.9780117494468604,0.9798123140306706,0.9804837109941252,0.9818570229648279,0.9845273517967499,0.4082438436752531,-0.4958040025147117
test_Mix_DPerc0_c_1.dcm,1747.0,429.0,8.0,421792,256.0,0.9763109049553673,0.001272688481269427,0.9718318455786984,0.9758716716258488,0.9765468833447776,0.9770046540016785,0.9795986877241168,-0.9850228372669713,1.8292799280379564
test_Mix_DPerc0_c_1.dcm,1746.0,1294.0,8.0,421792,256.0,0.9832963778896773,0.0009244442206963162,0.9809262226291294,0.9825513084611276,0.9834744792858777,0.9840390630960555,0.9850308995193409,-0.3497133321105325,-0.7784060283462335
test_Mix_DPerc0_c_1.dcm,1716.0,804.0,8.0,421792,256.0,0.9817431167505912,0.0008637821508844231,0.9794003204394598,0.9812123292896925,0.9818570229648279,0.9822842755779354,0.9836881055924315,-0.4924878398743011,0.05754229020142696
test_Mix_DPerc0_c_1.dcm,1713.0,1547.0,8.0,421792,256.0,0.9815150658999008,0.0012469429371573175,0.9782101167315175,0.9808918898298619,0.9818570229648279,0.9824216067750057,0.9836270695048447,-0.760075582523127,-0.4055202249326725
test_Mix_DPerc0_c_1.dcm,1703.0,1547.0,8.0,421792,256.0,0.9802336656939039,0.0013256406076960336,0.9781643396658274,0.9791676203555352,0.9799877927824826,0.9812733653772793,0.983260852979324,0.4506885756073004,-0.8485561452863165
test_Mix_DPerc0_c_1.dcm,1669.0,931.0,8.0,421792,256.0,0.9809081621461815,0.0008928187919122834,0.9785458152132448,0.9802395666437781,0.9809719996948195,0.9815671015487907,0.9829251544975967,-0.34368062323288573,-0.37716263367584707
test_Mix_DPerc0_c_1.dcm,1626.0,485.0,8.0,421792,256.0,0.973419856755932,0.003596171356561642,0.9657434958419165,0.970923933775845,0.9735637445639734,0.9757534142061494,0.9819180590524147,0.008425173857709248,-0.746799583749983
